x,y
 -0.577068,-0.137983
 0.246825,0.555044
 -0.060796,0.707441
 -0.574807,-0.080012
 0.201820,-0.871038
 -0.819616,-0.426507
 -0.265895,0.256522
 0.765440,-0.253351
 0.871278,-0.030321
 0.122269,0.686697
 -0.086711,0.553487
 -0.442574,0.303311
 -0.037640,0.977562
 -0.068207,-0.594648
 0.613004,0.995110
 0.462332,-0.773969
 0.654527,0.746802
 -0.256632,-0.700506
 -0.844202,-0.940924
 -0.563220,-0.077423
 -0.025421,0.569110
 -0.612076,0.099755
 0.807611,-0.540606
 0.970194,0.751632
 -0.223961,0.228165
 0.065875,-0.218878
 -0.295831,0.935184
 0.420499,0.085779
 -0.963160,0.257958
 -0.031598,-0.555532
 -0.662624,0.915679
 -0.317990,0.320093
 -0.167392,0.158498
 -0.391087,0.028805
 0.007338,-0.851243
 0.479648,-0.091548
 0.581659,-0.441187
 0.725335,-0.599494
 -0.818470,0.374684
 0.227506,-0.884062
 -0.671790,-0.260594
 -0.234210,-0.446108
 -0.306898,0.572755
 -0.477858,0.788025
 -0.251269,-0.694385
 0.165322,0.682610
 0.561929,0.983601
 0.512837,0.440226
 -0.072810,-0.506970
 -0.930019,0.906717
 0.914663,0.995998
 0.634988,0.508935
 -0.831782,-0.503079
 -0.057002,-0.749553
 -0.761180,-0.860345
 -0.813757,0.009740
 0.513171,-0.967125
 0.876101,-0.419865
 0.820974,-0.013317
 0.728375,-0.563609
 -0.935232,0.467819
 0.156076,-0.551557
 -0.274137,-0.652643
 0.063258,0.010985
 0.269173,-0.387481
 -0.044845,-0.717449
 -0.132688,-0.697108
 -0.283036,0.491508
 -0.160001,0.376915
 0.318330,0.970297
 -0.618516,-0.118646
 0.092097,-0.453378
 0.064256,0.893861
 -0.260762,0.489693
 0.006005,-0.848286
 0.542720,0.178050
 -0.267419,-0.450777
 0.664616,0.790214
 -0.340300,0.924068
 0.770614,0.653832
 -0.178178,0.745408
 0.793071,0.662895
 0.777172,0.604509
 -0.791102,-0.482784
 -0.054019,0.577457
 0.624292,-0.118467
 -0.514019,0.867548
 -0.784393,0.341422
 -0.148460,0.556335
 -0.566605,0.563660
 -0.898498,-0.556384
 -0.259590,0.999254
 0.378146,-0.468915
 -0.841685,0.525170
 0.365220,-0.883808
 -0.158929,-0.193448
 -0.543420,-0.740217
 -0.032344,0.397332
 0.542105,-0.808708
 0.865265,-0.973644
 0.363194,-0.866148
 -0.172100,-0.078108
 0.864697,-0.224407
 0.496829,-0.270031
 0.174292,0.325156
 -0.664825,0.954826
 0.028161,-0.815853
 -0.358260,-0.196803
 0.143853,0.482556
 -0.385270,0.233258
 0.195914,-0.658534
 -0.938914,-0.276625
 -0.626080,0.452003
 0.430738,0.490973
 0.715518,0.841820
 0.158879,-0.263081
 -0.535524,0.657538
 0.214571,0.520541
 0.497596,0.054559
 0.491809,-0.561664
 -0.555753,0.018619
 -0.375991,0.936107
 -0.822508,0.787644
 -0.297809,-0.010744
 -0.383502,-0.026289
 0.604483,-0.507146
 -0.674469,-0.689902
 0.730619,0.020869
 -0.210403,-0.060244
 -0.011252,-0.584716
 0.938035,0.313574
 -0.952697,0.049862
 0.254510,-0.345418
 -0.999724,0.618998
 -0.887621,0.490839
 -0.600859,-0.504376
 0.246070,0.468157
 -0.913573,0.170001
 -0.412640,-0.403372
 0.025682,0.613906
 0.703019,0.056334
 -0.847089,0.020685
 0.249126,-0.906971
 0.680282,-0.462463
 -0.598803,-0.103646
 -0.490467,-0.525165
 -0.734394,-0.379710
 0.309327,0.131003
 0.192183,-0.517589
 -0.089473,0.490262
 -0.854530,-0.524416
 0.543511,0.018515
 -0.548294,-0.853251
 -0.917327,0.833920
 -0.266628,-0.405882
 0.179218,-0.437398
 -0.983587,0.406001
 0.098309,-0.322045
 -0.546468,-0.082133
 0.962291,-0.285100
 0.697070,-0.227249
 0.278407,0.504936
 -0.814618,-0.809062
 -0.670383,-0.241818
 0.975209,0.436454
 -0.410250,-0.491986
 0.233924,0.405197
 0.778014,-0.799603
 0.748251,-0.015716
 -0.228949,0.143829
 0.919686,-0.650365
 0.933446,0.460136
 -0.902106,-0.084012
 -0.210801,-0.093917
 -0.559836,-0.263841
 -0.004603,0.860097
 0.899469,0.930512
 -0.598344,-0.819122
 0.996265,0.625337
 -0.556682,0.768299
 -0.994856,0.711113
 0.343762,0.828836
 0.233249,-0.652826
 0.167513,-0.982457
 -0.403959,-0.974409
 -0.176258,0.273908
 0.011607,0.417505
 -0.367099,0.135340
 0.498086,0.680736
 0.886942,-0.149066
 0.415364,-0.651571
 -0.793909,0.081725
 -0.996822,-0.196416
 0.683217,-0.020022
 -0.118093,-0.707999
 -0.209664,-0.934755
 -0.703811,-0.111814
 -0.845042,-0.445634
 -0.162227,0.084851
 -0.413406,0.543797
 -0.564885,-0.241317
 0.265963,0.146298
 0.923259,-0.248087
 -0.114178,0.693679
 -0.536922,-0.212805
 0.853657,0.747162
 -0.979259,0.301695
 0.369976,-0.375346
 0.244024,-0.566257
 -0.813799,-0.304560
 0.716748,0.014502
 -0.042355,0.443506
 -0.572707,-0.110979
 -0.963899,0.092948
 0.112788,0.312102
 -0.857132,-0.337275
 -0.693295,0.455493
 -0.874306,0.262553
 -0.879862,0.831614
 0.897224,-0.620021
 -0.839061,-0.381830
 0.796763,-0.367413
 0.212075,0.380554
 -0.867578,0.917580
 0.516820,-0.106314
 -0.633437,0.443473
 -0.599861,0.688350
 0.257327,-0.461606
 0.273260,0.685417
 0.094118,-0.678462
 0.772701,-0.830670
 -0.801067,-0.886730
 -0.296787,0.672907
 0.597734,0.857771
 0.266252,0.485160
 -0.947475,-0.370781
 0.863107,0.589182
 -0.321413,-0.726780
 0.171433,-0.918689
 0.561675,0.621860
 -0.033623,0.194631
 0.044234,-0.013333
 -0.784277,-0.621181
 0.772626,-0.417271
 -0.812721,-0.997987
 0.978699,-0.598979
 0.611436,-0.777899
 -0.234893,-0.401999
 0.221198,-0.248596
 -0.438556,0.768769
 -0.627865,-0.705402
 -0.945992,-0.783761
 -0.238472,0.604783
 -0.872085,0.404534
 -0.267466,-0.234011
 0.747222,0.805124
 0.821893,-0.189400
 -0.768487,-0.536586
 0.476852,0.708612
 -0.240796,0.495092
 -0.405445,-0.716275
 -0.467810,0.256567
 -0.665352,-0.631535
 -0.722018,0.656086
 -0.359116,0.664227
 0.198707,0.387481
 0.951056,0.250243
 -0.952492,-0.894855
 -0.713846,-0.097324
 -0.646439,-0.878324
 -0.950783,-0.212376
 0.932179,-0.732321
 -0.517205,0.310107
 -0.736292,0.340674
 0.332699,-0.218643
 0.620950,-0.708099
 -0.962811,-0.752944
 -0.250707,-0.788656
 -0.355943,-0.777342
 -0.279441,-0.813864
 -0.557064,0.916854
 -0.308786,-0.987199
 0.780829,-0.181903
 -0.766661,0.281890
 0.619218,-0.892525
 -0.667367,0.716412
 -0.890168,0.639076
 0.147007,-0.825768
 0.688367,0.947004
 0.993264,0.027077
 -0.793132,0.598207
 0.713391,0.980168
 -0.323940,-0.550671
 -0.496247,0.226518
 -0.876632,0.480018
 -0.232856,0.657260
 -0.867294,0.309148
 -0.004314,-0.769439
 -0.166102,-0.112193
 0.670920,0.746205
 0.513816,0.746841
 0.886842,-0.187097
 0.474794,0.910525
 -0.840989,-0.677283
 0.505540,-0.435421
 0.041212,-0.104121
 0.723629,0.384348
 -0.869262,-0.828948
 -0.117954,0.862162
 -0.394655,0.218095
 0.075798,0.531175
 -0.049796,-0.635398
 0.625618,0.545353
 -0.943749,-0.279377
 0.357510,0.457160
 -0.906446,-0.272660
 0.479934,0.911449
 -0.144148,0.564546
 0.158191,0.041133
 -0.918602,-0.549518
 -0.320882,-0.909402
 -0.167036,0.099017
 -0.494846,0.465329
 0.649543,0.235752
 0.851413,-0.496280
 -0.719456,-0.086216
 -0.915829,-0.365950
 -0.435488,-0.996130
 -0.728925,-0.478213
 -0.680098,-0.149479
 0.376663,-0.019780
 -0.893953,0.511214
 -0.208602,0.110245
 0.807728,0.069990
 -0.418300,0.671161
 -0.990920,-0.531251
 0.189876,-0.190442
 0.804944,-0.871624
 0.023177,-0.874575
 -0.550614,-0.701614
 0.778156,0.343520
 -0.143424,0.916227
 -0.982973,0.218804
 0.103102,-0.420523
 -0.246819,-0.716641
 0.422050,0.227619
 -0.949113,0.142786
 0.962866,-0.592216
 0.401821,0.093932
 -0.882738,-0.709613
 0.982984,-0.868415
 0.377630,-0.561773
 -0.089156,0.681464
 -0.743704,0.317344
 0.127537,-0.057778
 -0.180715,-0.480008
 -0.028618,-0.233153
 0.314060,0.038786
 0.351002,-0.704200
 -0.120644,0.658364
 -0.388902,-0.136723
 0.311722,-0.289988
 0.005486,0.997478
 -0.144027,-0.821612
 0.072981,-0.201616
 0.426269,-0.654247
 -0.294811,-0.814485
 -0.259790,-0.204459
 -0.096330,-0.637784
 0.584821,0.515371
 0.452575,-0.125712
 -0.784705,0.351798
 0.607751,0.203720
 -0.978738,0.916019
 0.814391,-0.353783
 -0.875659,-0.721896
 0.094908,-0.565185
 -0.724165,0.203281
 0.231795,0.300315
 0.870614,-0.243413
 0.026919,0.964816
 -0.413970,0.633484
 0.920566,0.789757
 -0.441967,-0.162494
 -0.126397,-0.452384
 -0.399251,0.561363
 0.727779,0.352200
 0.968650,-0.277476
 0.342736,-0.996585
 0.954606,-0.844303
 -0.502572,-0.555075
 0.600986,0.424310
 -0.645364,0.195647
 -0.617542,0.627771
 0.314883,-0.029536
 0.247836,0.199131
 -0.347512,-0.352298
 0.776373,0.581936
 -0.470633,0.706965
 -0.537690,0.493798
 -0.403644,0.387941
 0.478359,0.030653
 0.961134,-0.535673
 0.384129,0.139566
 0.500286,-0.054911
 -0.506128,-0.311138
 0.523334,-0.418170
 -0.594750,-0.988194
 0.846910,-0.469556
 0.809149,-0.338967
 -0.459149,-0.995451
 0.741555,-0.890161
 -0.188462,-0.531167
 -0.709863,-0.687879
 0.846797,-0.637453
 -0.524182,0.393543
 -0.046592,0.333825
 -0.647608,-0.241491
 -0.456243,0.456742
 -0.469026,0.849141
 -0.477077,-0.175734
 0.204985,-0.029617
 0.624475,-0.831787
 -0.998274,0.512429
 0.698998,-0.120917
 0.984877,-0.549562
 -0.111793,-0.209224
 0.392795,0.954075
 -0.288017,-0.282675
 0.917374,-0.564266
 -0.137771,-0.986855
 0.713702,-0.652612
 -0.823825,-0.257810
 0.065018,0.610000
 0.986356,-0.840529
 0.256016,0.539496
 0.902385,-0.493808
 0.751049,-0.945649
 0.176105,0.106350
 0.779860,-0.762133
 0.430383,-0.072176
 0.352135,0.019579
 0.328484,-0.148472
 0.248567,-0.642587
 0.322945,-0.307682
 0.363052,0.273449
 -0.412981,0.371162
 0.851030,0.183032
 -0.687767,0.799237
 0.177954,0.539558
 0.486679,-0.377321
 -0.739842,0.490412
 0.106962,0.572415
 -0.607663,0.773329
 -0.616117,0.487686
 0.118164,-0.910943
 -0.354261,-0.824849
 0.239195,0.387314
 -0.368004,0.419905
 0.636389,0.071132
 0.789923,0.323315
 0.019540,0.495614
 -0.314120,0.030090
 -0.442031,0.710150
 0.007563,0.729902
 -0.758304,0.226041
 -0.942747,-0.486278
 -0.164177,-0.522387
 -0.534140,0.956755
 0.500061,-0.529147
 0.236567,0.147227
 -0.566576,0.902871
 0.390740,0.554572
 -0.060958,0.818954
 -0.747912,0.286868
 0.252251,-0.576873
 0.969258,-0.658457
 -0.657812,-0.457587
 0.362839,-0.571549
 0.412867,0.396039
 0.726175,0.000776
 0.510599,-0.302577
 -0.242578,-0.807180
 -0.647919,0.949243
 0.636735,0.163162
 -0.181954,-0.352443
 -0.778433,0.958850
 0.298713,-0.386539
 -0.875437,0.433778
 0.398000,0.622568
 0.400572,0.088976
 -0.082839,-0.685252
 0.940468,0.920595
 0.939274,-0.330539
 0.269412,0.830229
 0.180404,0.298485
 0.330143,-0.662782
 -0.492412,-0.455050
 0.224299,-0.339228
 0.530199,0.263673
 0.104330,0.037061
 0.345925,-0.738753
 0.607598,0.111125
 0.983890,-0.921793
 -0.387222,0.879819
 -0.684142,-0.952707
 -0.171089,0.999586
 0.938664,-0.883178
 0.826434,0.023727
 -0.386141,-0.262300
 -0.736825,0.641663
 -0.203886,-0.131687
 0.364601,0.769703
 -0.692998,-0.196626
 -0.153015,-0.756756
 -0.800053,0.676762
 -0.643603,-0.316666
 -0.737465,0.299289
 0.985394,-0.998368
 -0.622163,-0.566704
 -0.324566,0.340074
 -0.676970,0.562402
 -0.569212,-0.379043
 0.588384,-0.540400
 -0.304150,0.621465
 -0.405194,0.428184
 -0.343666,0.960730
 -0.231872,-0.645990
 -0.081961,-0.162927
 -0.336449,-0.137299
 -0.049740,-0.059566
 0.811942,0.959024
 0.036485,-0.645647
 -0.826998,-0.457561
 0.904420,-0.751295
 -0.304298,-0.529793
 0.329405,-0.908487
 -0.932958,0.151014
 -0.525608,0.337936
 -0.023296,-0.347303
 -0.252517,-0.580003
 0.476586,0.112139
 -0.099465,0.699195
 0.282566,0.481356
 0.831815,0.297971
 0.524392,-0.607879
 -0.313052,0.698161
 -0.993804,0.234165
 -0.511864,-0.568920
 -0.319720,-0.102432
 -0.532350,-0.916469
 0.138557,-0.599785
 -0.364788,-0.781837
 0.633469,-0.947478
 0.165009,-0.457267
 0.250287,-0.910102
 0.328782,-0.731861
 0.838003,-0.662241
 0.149841,-0.062423
 -0.624839,0.765298
 -0.622770,0.265367
 -0.141504,0.109006
 0.087125,-0.861085
 0.326432,0.532686
 0.162344,0.009270
 -0.250365,-0.519699
 -0.746616,0.396180
 0.447264,0.228760
 -0.737092,0.710576
 0.690249,0.924687
 -0.247805,0.610508
 0.611109,0.916085
 0.884245,0.083246
 0.254456,0.829607
 0.809639,0.409887
 0.155744,-0.705964
 -0.652213,0.691986
 0.985192,-0.761066
 -0.409266,0.792532
 0.882490,0.415413
 0.667793,0.532027
 -0.630493,0.960131
 0.280763,-0.593849
 -0.758838,0.055086
 0.069294,0.514802
 -0.649842,-0.714102
 0.066310,0.289318
 0.921544,0.247687
 -0.370161,-0.398503
 0.095451,-0.773909
 -0.332963,0.221077
 -0.926222,0.374323
 0.981304,-0.131413
 0.657722,0.814821
 0.826117,-0.309550
 -0.681851,-0.590054
 -0.496247,-0.653920
 -0.969873,0.373578
 -0.280477,0.699984
 0.145646,0.059920
 -0.270252,-0.492703
 -0.516365,-0.143988
 -0.612916,-0.441856
 -0.076600,0.052100
 0.820042,0.274753
 -0.588132,0.219755
 0.078081,0.957133
 -0.549746,0.244626
 0.356289,-0.815379
 -0.115586,-0.193879
 0.870108,0.503827
 -0.525665,-0.729377
 -0.534845,0.774684
 -0.337999,-0.687027
 0.235037,0.300507
 -0.184696,-0.393074
 -0.647478,-0.018053
 -0.316287,0.176541
 0.374960,-0.347678
 0.869982,0.913592
 0.568632,-0.074625
 -0.087527,0.637258
 -0.787433,-0.884487
 -0.291383,-0.832713
 -0.141793,-0.993985
 -0.874163,-0.098276
 -0.305200,0.716691
 -0.562374,-0.789312
 0.271529,-0.321291
 -0.797215,-0.896557
 0.389448,0.285958
 -0.429378,0.716079
 -0.301391,-0.581023
 0.792576,-0.655033
 -0.155608,0.261198
 0.546435,-0.799637
 -0.378213,-0.706156
 0.687856,-0.221571
 0.142238,-0.494188
 -0.051768,-0.799340
 0.874788,-0.448183
 -0.282149,-0.345907
 0.236174,0.663139
 0.782199,0.842588
 -0.854608,0.640192
 -0.712047,-0.448136
 0.605155,0.087439
 0.868629,0.177946
 0.410702,-0.180706
 0.951368,-0.837035
 0.852271,0.368451
 0.801772,0.559524
 0.756026,0.320292
 0.971843,-0.668786
 0.823882,-0.778877
 -0.477532,0.035698
 -0.586209,0.719833
 0.796926,-0.170401
 -0.956598,0.615944
 -0.060904,0.410841
 0.904706,0.276601
 0.819417,0.096044
 0.196072,-0.581680
 0.080461,0.760429
 0.701730,-0.107224
 -0.031286,-0.284507
 0.950824,-0.222406
 -0.764181,0.574931
 -0.384018,0.168584
 -0.019420,-0.982686
 0.881009,-0.908527
 0.096643,-0.989050
 0.571124,0.958083
 0.863339,0.288415
 0.016925,-0.026815
 -0.988172,-0.989460
 -0.538868,-0.289116
 -0.932227,0.086711
 -0.896742,-0.839836
 0.750840,0.300433
 -0.164491,-0.511877
 -0.075454,-0.637305
 -0.845887,0.701911
 -0.874832,0.764729
 0.466875,-0.222350
 0.739556,-0.232568
 -0.160898,0.848727
 0.443634,0.705878
 -0.773910,0.483645
 -0.805055,0.451285
 -0.841815,0.262558
 -0.200340,0.807053
 0.295386,0.554531
 -0.496773,0.514083
 -0.755901,-0.430274
 -0.624598,-0.363169
 -0.291759,-0.623569
 -0.591451,0.654489
 0.363523,-0.667874
 0.301692,-0.192632
 -0.519600,0.774844
 -0.669001,0.713486
 -0.767250,0.775855
 -0.101985,0.419738
 -0.744417,0.875671
 -0.623442,0.754441
 -0.870048,-0.461088
 0.962244,0.885994
 -0.791936,0.744384
 0.005764,-0.134471
 -0.144473,0.211697
 0.741542,0.418981
 0.312515,0.213195
 -0.098205,-0.314363
 -0.253784,-0.632852
 0.980229,0.856012
 0.534257,-0.569851
 0.023888,-0.544213
 -0.660313,0.780399
 -0.641511,0.864357
 0.777204,-0.664400
 0.251657,0.412539
 -0.988880,0.219041
 -0.186738,0.264456
 0.269983,-0.225912
 -0.370203,-0.177825
 0.312855,-0.585797
 -0.762112,0.229774
 0.677925,-0.875955
 -0.709811,0.041252
 0.535895,-0.268949
 -0.145572,-0.736020
 -0.577759,-0.873639
 -0.909649,-0.875843
 -0.103945,-0.558857
 -0.871389,0.575904
 -0.849142,-0.218775
 0.226911,-0.361503
 0.873435,-0.173004
 0.457407,-0.419556
 0.172222,-0.665295
 0.114309,0.649951
 -0.527243,0.270791
 0.996101,-0.358872
 0.302422,0.154111
 -0.095723,0.279360
 0.104172,-0.732182
 -0.081499,0.060409
 -0.135043,-0.148530
 -0.680397,0.007912
 0.205183,-0.310027
 0.381948,0.114804
 -0.731434,-0.312208
 -0.672836,0.606566
 -0.351868,0.675636
 -0.844385,-0.322502
 0.556925,-0.300876
 0.778312,-0.122278
 0.256310,-0.413411
 0.228095,-0.026336
 -0.800421,0.829510
 -0.594558,0.793040
 0.366013,-0.933999
 -0.670204,-0.948044
 -0.480693,0.645202
 0.328640,0.203427
 -0.036729,-0.132362
 -0.483560,-0.082559
 0.261349,0.294380
 -0.634071,-0.448638
 0.153615,0.927235
 0.363907,0.379824
 -0.921572,0.672239
 -0.936966,0.903665
 0.804904,0.378848
 0.290754,0.392985
 -0.735878,0.686133
 0.400989,0.142818
 -0.231115,-0.253447
 -0.909939,-0.969064
 0.462294,0.280939
 -0.009505,0.309771
 -0.486702,-0.024865
 0.371619,0.263315
 -0.445016,-0.776999
 0.206434,0.328532
 -0.608138,-0.049005
 0.456339,0.110717
 0.304467,0.908786
 -0.419481,-0.108330
 0.948652,-0.508256
 -0.844079,0.916394
 -0.522505,-0.955445
 -0.713166,0.586228
 -0.450957,0.534287
 0.073856,0.060277
 -0.878013,0.426450
 -0.574950,-0.736765
 -0.572437,0.736093
 -0.932494,-0.106740
 0.058941,0.016970
 0.033545,0.222056
 0.262504,0.920659
 -0.770623,-0.511195
 -0.259095,0.466489
 0.681136,-0.436056
 -0.153477,-0.488984
 0.808320,-0.052325
 0.416498,-0.933983
 -0.959808,-0.313781
 -0.729006,0.328891
 0.186114,0.008479
 0.013473,-0.003008
 -0.791130,-0.587592
 -0.456545,-0.542812
 -0.675940,-0.437628
 -0.769135,-0.294282
 0.906786,-0.576123
 -0.810034,0.729103
 0.381601,-0.227587
 0.289059,0.823727
 0.753317,-0.579891
 -0.532051,-0.064418
 0.552763,0.656464
 0.472750,-0.127148
 0.428697,0.960878
 0.401913,0.216470
 0.399782,-0.339750
 -0.651742,-0.220904
 0.975933,-0.121577
 -0.338497,-0.670834
 0.232448,0.757101
 0.560388,0.700098
 0.296549,0.684578
 0.952818,-0.594918
 0.332406,0.700820
 -0.563600,0.811842
 -0.456559,0.010067
 -0.098395,-0.249795
 0.253555,0.109215
 0.356933,0.216516
 -0.454873,0.522376
 -0.942226,-0.583073
 0.848143,0.553439
 0.536955,0.550239
 -0.208903,-0.059321
 -0.887103,-0.520966
 -0.921132,-0.354489
 0.219607,0.364441
 0.583760,0.131832
 0.369129,-0.335892
 -0.593752,-0.793672
 0.397019,0.040183
 -0.442549,0.438886
 -0.416455,0.643988
 0.706597,0.971604
 -0.942458,0.605742
 0.291374,0.926528
 -0.137525,-0.153036
 -0.884822,-0.919765
 -0.711071,-0.931550
 0.599292,-0.573722
 -0.745989,0.207078
 0.788075,0.696344
 -0.828914,0.482934
 0.757902,0.743710
 -0.529227,0.931708
 0.554307,0.620608
 -0.637883,-0.198460
 -0.869738,0.077064
 0.246473,0.627310
 0.424950,0.522257
 0.231920,-0.907887
 0.562249,0.652865
 0.672572,-0.777255
 -0.522943,-0.886099
 -0.701926,-0.127130
 0.709109,0.537390
 -0.436591,-0.607897
 -0.324423,0.193077
 0.172729,-0.208164
 0.413889,0.824002
 0.698064,0.773775
 -0.278357,0.613282
 -0.185917,0.992250
 0.648519,0.015901
 -0.353546,-0.917068
 -0.843839,0.855561
 -0.678479,-0.386738
 -0.956652,-0.443271
 0.291307,-0.644656
 0.776223,-0.121726
 -0.044545,0.163216
 0.624770,0.793119
 0.981016,-0.705427
 0.837526,-0.536685
 -0.569061,0.259692
 -0.548922,0.847218
 -0.280349,-0.142064
 -0.770143,-0.090386
 0.730398,0.279974
 -0.800433,0.896387
 -0.895267,0.892102
 -0.099809,-0.882034
 -0.681470,0.760418
 -0.319685,-0.971991
 -0.844176,0.253022
 -0.323962,-0.300889
 0.712251,0.381846
 -0.621002,0.199879
 0.720144,0.808710
 0.971857,-0.339275
 -0.059862,0.084751
 0.884049,-0.707470
 0.031612,-0.088890
 -0.965295,0.627143
 -0.584523,-0.295686
 0.087582,-0.631115
 -0.965080,-0.479884
 -0.806153,-0.998297
 -0.511230,-0.567347
 -0.733343,0.414908
 0.957814,-0.508422
 -0.852311,0.423792
 0.012334,0.171800
 -0.361067,-0.057580
 -0.403025,-0.376593
 0.733180,0.760514
 -0.346194,0.046059
 0.681598,-0.648849
 -0.066333,-0.146667
 -0.367562,-0.472498
 0.238701,0.534377
 0.863392,-0.680267
 0.385694,0.417404
 0.218702,-0.259081
 -0.577884,-0.558699
 0.899329,0.032772
 0.921296,0.033656
 -0.510115,-0.046281
 0.576812,0.112807
 0.401752,-0.320316
 0.594704,0.023309
 -0.758492,0.775401
 0.735137,0.468423
 -0.053597,-0.769931
 0.769294,-0.861760
 -0.545214,-0.214664
 -0.793066,-0.802650
 -0.455423,-0.435186
 0.041448,-0.559567
 0.054144,0.340018
 -0.712554,0.604562
 0.491040,0.664903
 -0.632000,0.158701
 0.979410,-0.955011
 0.928407,0.220560
 0.471085,0.032810
 -0.708640,0.789620
 -0.780952,-0.542783
 -0.615387,0.245178
 -0.773841,-0.415627
 -0.372888,0.902883
 0.931392,-0.078410
 -0.702272,-0.288147
 0.743157,0.431837
 -0.623025,0.020116
 -0.063507,-0.899962
 -0.918220,0.062764
 0.813782,-0.268086
 0.359718,0.888286
 0.164261,0.302153
 -0.921296,0.546622
 -0.797806,-0.177299
 0.317888,-0.779685
 0.698128,-0.907259
 0.702936,0.642062
 0.970819,-0.584159
 -0.957048,0.699127
 0.735142,-0.040995
 0.753912,0.964536
 -0.739032,-0.968782
 -0.570411,0.191130
 0.045282,0.393442
 -0.057500,-0.190442
 0.014791,0.004630
 0.204611,0.366379
 0.530114,-0.943918
 -0.825198,-0.420288
 0.094281,0.599306
 0.619738,0.604041
 -0.695369,0.408731
 -0.827788,0.130181
 0.547409,0.453362
 -0.384461,-0.835991
 0.876574,0.322361
 0.684289,0.942956
 0.939370,-0.588270
 -0.359347,-0.941567
 0.235299,-0.338931
 -0.897177,-0.919909
 -0.485999,0.661909
 -0.918813,-0.369175
 0.011710,0.900300
 0.351477,0.032178
 -0.163526,0.253672
 0.540167,-0.416877
 -0.576755,0.064401
 -0.124878,0.680185
 0.742274,-0.782781
 -0.039264,0.394232
 0.536897,0.832210
 0.044674,-0.856347
 0.933624,0.372760
 -0.414320,0.719383
 -0.181782,0.482391
 0.739222,0.391833
 0.316890,0.977850
 0.392564,0.043274
 -0.355163,-0.081123
 0.972448,-0.037297
 0.088049,0.692137
 -0.848561,-0.637973
 -0.322514,-0.615030
 0.057746,0.231134
 -0.734512,0.580829
 -0.958198,0.595934
 -0.335521,-0.115018
 -0.893649,0.931389
 -0.406752,-0.012553
 0.446834,0.719058
 0.908941,-0.294949
 -0.611981,0.627048
 -0.858060,0.039502
 0.760230,0.065577
 0.922249,0.714023
 0.263815,-0.201000
 -0.991129,0.116083
 0.446217,-0.411306
 -0.490250,-0.348992
 -0.731486,-0.108419
 0.176550,0.247902
 -0.243960,-0.832640
 -0.968235,-0.052602
 0.587826,0.426305
 -0.797318,0.850171
 -0.310208,-0.588180
 0.399259,0.841186
 -0.674370,-0.709532
 0.106150,0.881796
 -0.689715,-0.007893
 0.584121,-0.016678
 -0.583175,-0.082543
 0.351234,0.109410
 -0.647184,-0.922777
 -0.149965,-0.162901
 0.704116,0.779658
 0.864320,-0.953791
 -0.845000,-0.511781
 0.173234,-0.694307
 0.484936,0.401250
 -0.064081,0.804708
 0.860656,0.066380
 0.232744,-0.055351
 -0.109750,0.381824
 -0.764344,-0.354377
 0.216294,-0.126286
 0.541704,-0.848212
 -0.200584,0.384642
 -0.154894,0.476164
 0.173883,0.229799
 0.365740,0.108196
 -0.219516,-0.771508
 -0.748838,0.017923
 -0.746507,0.533807
 -0.768128,0.282293
 0.075588,0.805714
 0.782743,0.797930
 -0.101949,0.837599
 0.762508,-0.890240
 -0.328771,0.958723
 -0.226889,-0.005051
 0.850281,-0.407286
 0.974242,-0.022417
 0.369520,-0.569011
 -0.954313,-0.165621
 0.769750,-0.407390
 0.556129,-0.184249
 -0.162398,0.247196
 0.201756,-0.795547
 -0.560045,0.742214
 -0.742257,-0.380914
 0.753437,-0.556160
 -0.150778,-0.730013
 -0.571425,0.510456
 0.777383,0.200206
 -0.406477,0.847208
 0.248742,-0.523676
 -0.672355,0.407132
 -0.076639,0.903107
 0.067281,0.995187
 0.698719,0.922854
 0.674489,0.292143
 0.677469,-0.911916
 0.957804,-0.436813
 -0.273413,0.440381
 -0.278675,-0.850612
 -0.922433,0.548601
 -0.328779,-0.874788
 0.832737,-0.223275
 -0.647706,0.032396
 0.258124,0.389863
 -0.676385,-0.436563
 0.146259,0.041031
 0.796137,0.929166
 -0.558105,0.575471
 0.888015,0.423782
 0.367211,0.190899
 0.715221,0.971005
 -0.239222,-0.698291
 -0.727562,-0.524470
 -0.214684,0.735580
 -0.926807,0.323669
 -0.698663,-0.551209
 -0.652608,0.609797
 -0.323979,-0.438808
 -0.606667,-0.595012
 -0.151486,-0.153375
 0.919088,0.563654
 0.896999,0.047026
 0.826814,-0.519565
 0.252057,-0.501318
 0.693380,0.269191
 0.750009,0.788606
 -0.335189,-0.714138
 -0.882161,-0.551658
 0.998366,-0.335848
 0.143197,-0.152834
 0.756922,0.989911
 -0.768009,0.401490
 -0.337410,0.275253
 0.495275,0.662325
 0.042366,0.440827
 0.924193,-0.305838
 0.335227,0.741139
 0.619663,-0.728824
 0.828251,-0.054655
 0.032706,-0.742548
 -0.239884,0.203964
 0.845861,0.235446
 -0.451199,-0.616471
 0.708950,0.315738
 0.227160,0.073460
 -0.945598,0.044892
 0.121622,0.734308
 -0.579903,-0.298186
 0.668121,0.984239
 -0.018638,-0.103105
 -0.564410,0.095477
 -0.448841,0.249411
 0.845594,-0.784119
 -0.375560,-0.750227
 0.067037,-0.895451
 0.631694,-0.091771
